Date,Route,Price
2023-12-14 09:00:00,Shanghai-Rotterdam,2579.3
2023-12-14 10:00:00,Shanghai-Rotterdam,2585.27
2023-12-14 11:00:00,Shanghai-Rotterdam,2601.05
2023-12-14 12:00:00,Shanghai-Rotterdam,2609.38
2023-12-14 13:00:00,Shanghai-Rotterdam,2618.05
2023-12-14 14:00:00,Shanghai-Rotterdam,2622.4
2023-12-14 15:00:00,Shanghai-Rotterdam,2639.25
2023-12-14 16:00:00,Shanghai-Rotterdam,2634.06
2023-12-14 17:00:00,Shanghai-Rotterdam,2657.39
2023-12-14 18:00:00,Shanghai-Rotterdam,2665.46
2023-12-14 19:00:00,Shanghai-Rotterdam,2669.66
2023-12-14 20:00:00,Shanghai-Rotterdam,2679.1
2023-12-14 21:00:00,Shanghai-Rotterdam,2689.2
2023-12-14 22:00:00,Shanghai-Rotterdam,2702.33
2023-12-14 23:00:00,Shanghai-Rotterdam,2707.37
2023-12-15 00:00:00,Shanghai-Rotterdam,2718.6
2023-12-15 01:00:00,Shanghai-Rotterdam,2722.07
2023-12-15 02:00:00,Shanghai-Rotterdam,2733.02
2023-12-15 03:00:00,Shanghai-Rotterdam,2735.52
2023-12-15 04:00:00,Shanghai-Rotterdam,2749.97
2023-12-15 05:00:00,Shanghai-Rotterdam,2756.87
2023-12-15 06:00:00,Shanghai-Rotterdam,2766.23
2023-12-15 07:00:00,Shanghai-Rotterdam,2780.09
2023-12-15 08:00:00,Shanghai-Rotterdam,2776.55
2023-12-15 09:00:00,Shanghai-Rotterdam,2788.19
2023-12-15 10:00:00,Shanghai-Rotterdam,2806.74
2023-12-15 11:00:00,Shanghai-Rotterdam,2808.6
2023-12-15 12:00:00,Shanghai-Rotterdam,2823.13
2023-12-15 13:00:00,Shanghai-Rotterdam,2833.84
2023-12-15 14:00:00,Shanghai-Rotterdam,2839.08
2023-12-15 15:00:00,Shanghai-Rotterdam,2851.41
2023-12-15 16:00:00,Shanghai-Rotterdam,2857.68
2023-12-15 17:00:00,Shanghai-Rotterdam,2871.85
2023-12-15 18:00:00,Shanghai-Rotterdam,2870.13
2023-12-15 19:00:00,Shanghai-Rotterdam,2881.15
2023-12-15 20:00:00,Shanghai-Rotterdam,2891.23
2023-12-15 21:00:00,Shanghai-Rotterdam,2905.43
2023-12-15 22:00:00,Shanghai-Rotterdam,2911.33
2023-12-15 23:00:00,Shanghai-Rotterdam,2924.97
2023-12-16 00:00:00,Shanghai-Rotterdam,2928.9
2023-12-16 01:00:00,Shanghai-Rotterdam,2938.74
2023-12-16 02:00:00,Shanghai-Rotterdam,2945.43
2023-12-16 03:00:00,Shanghai-Rotterdam,2953.23
2023-12-16 04:00:00,Shanghai-Rotterdam,2963.58
2023-12-16 05:00:00,Shanghai-Rotterdam,2972.89
2023-12-16 06:00:00,Shanghai-Rotterdam,2981.92
2023-12-16 07:00:00,Shanghai-Rotterdam,2980.88
2023-12-16 08:00:00,Shanghai-Rotterdam,2998.49
2023-12-16 09:00:00,Shanghai-Rotterdam,3010.98
2023-12-16 10:00:00,Shanghai-Rotterdam,3017.3
2023-12-16 11:00:00,Shanghai-Rotterdam,3029.04
2023-12-16 12:00:00,Shanghai-Rotterdam,3026.61
2023-12-16 13:00:00,Shanghai-Rotterdam,3042.21
2023-12-16 14:00:00,Shanghai-Rotterdam,3056.91
2023-12-16 15:00:00,Shanghai-Rotterdam,3056.71
2023-12-16 16:00:00,Shanghai-Rotterdam,3068.94
2023-12-16 17:00:00,Shanghai-Rotterdam,3078.13
2023-12-16 18:00:00,Shanghai-Rotterdam,3090.98
2023-12-16 19:00:00,Shanghai-Rotterdam,3100.05
2023-12-16 20:00:00,Shanghai-Rotterdam,3101.66
2023-12-16 21:00:00,Shanghai-Rotterdam,3111.2
2023-12-16 22:00:00,Shanghai-Rotterdam,3132.41
2023-12-16 23:00:00,Shanghai-Rotterdam,3139.09
2023-12-17 00:00:00,Shanghai-Rotterdam,3140.79
2023-12-17 01:00:00,Shanghai-Rotterdam,3150.33
2023-12-17 02:00:00,Shanghai-Rotterdam,3156.57
2023-12-17 03:00:00,Shanghai-Rotterdam,3172.64
2023-12-17 04:00:00,Shanghai-Rotterdam,3175.5
2023-12-17 05:00:00,Shanghai-Rotterdam,3182.06
2023-12-17 06:00:00,Shanghai-Rotterdam,3196.58
2023-12-17 07:00:00,Shanghai-Rotterdam,3211.85
2023-12-17 08:00:00,Shanghai-Rotterdam,3220.52
2023-12-17 09:00:00,Shanghai-Rotterdam,3224.95
2023-12-17 10:00:00,Shanghai-Rotterdam,3232.07
2023-12-17 11:00:00,Shanghai-Rotterdam,3243.35
2023-12-17 12:00:00,Shanghai-Rotterdam,3253.25
2023-12-17 13:00:00,Shanghai-Rotterdam,3251.17
2023-12-17 14:00:00,Shanghai-Rotterdam,3276.65
2023-12-17 15:00:00,Shanghai-Rotterdam,3274.43
2023-12-17 16:00:00,Shanghai-Rotterdam,3293.28
2023-12-17 17:00:00,Shanghai-Rotterdam,3287.69
2023-12-17 18:00:00,Shanghai-Rotterdam,3301.32
2023-12-17 19:00:00,Shanghai-Rotterdam,3307.02
2023-12-17 20:00:00,Shanghai-Rotterdam,3322.01
2023-12-17 21:00:00,Shanghai-Rotterdam,3322.99
2023-12-17 22:00:00,Shanghai-Rotterdam,3340.89
2023-12-17 23:00:00,Shanghai-Rotterdam,3352.51
2023-12-18 00:00:00,Shanghai-Rotterdam,3356.79
2023-12-18 01:00:00,Shanghai-Rotterdam,3367.08
2023-12-18 02:00:00,Shanghai-Rotterdam,3378.38
2023-12-18 03:00:00,Shanghai-Rotterdam,3392.88
2023-12-18 04:00:00,Shanghai-Rotterdam,3392.16
2023-12-18 05:00:00,Shanghai-Rotterdam,3409.12
2023-12-18 06:00:00,Shanghai-Rotterdam,3419.07
2023-12-18 07:00:00,Shanghai-Rotterdam,3420.53
2023-12-18 08:00:00,Shanghai-Rotterdam,3428.71
2023-12-18 09:00:00,Shanghai-Rotterdam,3437.05
2023-12-18 10:00:00,Shanghai-Rotterdam,3444.97
2023-12-18 11:00:00,Shanghai-Rotterdam,3451.95
2023-12-18 12:00:00,Shanghai-Rotterdam,3463.86
2023-12-18 13:00:00,Shanghai-Rotterdam,3471.63
2023-12-18 14:00:00,Shanghai-Rotterdam,3478.06
2023-12-18 15:00:00,Shanghai-Rotterdam,3487.0
2023-12-18 16:00:00,Shanghai-Rotterdam,3506.47
2023-12-18 17:00:00,Shanghai-Rotterdam,3514.27
2023-12-18 18:00:00,Shanghai-Rotterdam,3520.88
2023-12-18 19:00:00,Shanghai-Rotterdam,3528.71
2023-12-18 20:00:00,Shanghai-Rotterdam,3532.28
2023-12-18 21:00:00,Shanghai-Rotterdam,3541.94
2023-12-18 22:00:00,Shanghai-Rotterdam,3555.08
2023-12-18 23:00:00,Shanghai-Rotterdam,3557.21
2023-12-19 00:00:00,Shanghai-Rotterdam,3568.65
2023-12-19 01:00:00,Shanghai-Rotterdam,3578.04
2023-12-19 02:00:00,Shanghai-Rotterdam,3585.58
2023-12-19 03:00:00,Shanghai-Rotterdam,3605.24
2023-12-19 04:00:00,Shanghai-Rotterdam,3605.7
2023-12-19 05:00:00,Shanghai-Rotterdam,3615.1
2023-12-19 06:00:00,Shanghai-Rotterdam,3624.49
2023-12-19 07:00:00,Shanghai-Rotterdam,3636.71
2023-12-19 08:00:00,Shanghai-Rotterdam,3642.6
2023-12-19 09:00:00,Shanghai-Rotterdam,3641.83
2023-12-19 10:00:00,Shanghai-Rotterdam,3667.88
2023-12-19 11:00:00,Shanghai-Rotterdam,3665.38
2023-12-19 12:00:00,Shanghai-Rotterdam,3669.99
2023-12-19 13:00:00,Shanghai-Rotterdam,3692.5
2023-12-19 14:00:00,Shanghai-Rotterdam,3694.27
2023-12-19 15:00:00,Shanghai-Rotterdam,3707.91
2023-12-19 16:00:00,Shanghai-Rotterdam,3711.02
2023-12-19 17:00:00,Shanghai-Rotterdam,3727.48
2023-12-19 18:00:00,Shanghai-Rotterdam,3733.26
2023-12-19 19:00:00,Shanghai-Rotterdam,3745.6
2023-12-19 20:00:00,Shanghai-Rotterdam,3749.3
2023-12-19 21:00:00,Shanghai-Rotterdam,3758.43
2023-12-19 22:00:00,Shanghai-Rotterdam,3765.59
2023-12-19 23:00:00,Shanghai-Rotterdam,3777.65
2023-12-20 00:00:00,Shanghai-Rotterdam,3790.29
2023-12-20 01:00:00,Shanghai-Rotterdam,3785.65
2023-12-20 02:00:00,Shanghai-Rotterdam,3804.93
2023-12-20 03:00:00,Shanghai-Rotterdam,3816.5
2023-12-20 04:00:00,Shanghai-Rotterdam,3820.19
2023-12-20 05:00:00,Shanghai-Rotterdam,3823.92
2023-12-20 06:00:00,Shanghai-Rotterdam,3837.5
2023-12-20 07:00:00,Shanghai-Rotterdam,3843.6
2023-12-20 08:00:00,Shanghai-Rotterdam,3854.7
2023-12-20 09:00:00,Shanghai-Rotterdam,3874.9
2023-12-20 10:00:00,Shanghai-Rotterdam,3875.79
2023-12-20 11:00:00,Shanghai-Rotterdam,3875.57
2023-12-20 12:00:00,Shanghai-Rotterdam,3883.85
2023-12-20 13:00:00,Shanghai-Rotterdam,3906.55
2023-12-20 14:00:00,Shanghai-Rotterdam,3913.53
2023-12-20 15:00:00,Shanghai-Rotterdam,3923.33
2023-12-20 16:00:00,Shanghai-Rotterdam,3917.87
2023-12-20 17:00:00,Shanghai-Rotterdam,3943.06
2023-12-20 18:00:00,Shanghai-Rotterdam,3944.87
2023-12-20 19:00:00,Shanghai-Rotterdam,3951.31
2023-12-20 20:00:00,Shanghai-Rotterdam,3957.76
2023-12-20 21:00:00,Shanghai-Rotterdam,3971.18
2023-12-20 22:00:00,Shanghai-Rotterdam,3974.09
2023-12-20 23:00:00,Shanghai-Rotterdam,3993.77
2023-12-21 00:00:00,Shanghai-Rotterdam,3998.27
2023-12-21 01:00:00,Shanghai-Rotterdam,4005.09
2023-12-21 02:00:00,Shanghai-Rotterdam,4012.44
2023-12-21 03:00:00,Shanghai-Rotterdam,4023.82
2023-12-21 04:00:00,Shanghai-Rotterdam,4019.32
2023-12-21 05:00:00,Shanghai-Rotterdam,4026.74
2023-12-21 06:00:00,Shanghai-Rotterdam,4035.72
2023-12-21 07:00:00,Shanghai-Rotterdam,4043.87
2023-12-21 08:00:00,Shanghai-Rotterdam,4046.68
2023-12-21 09:00:00,Shanghai-Rotterdam,4064.62
2023-12-21 10:00:00,Shanghai-Rotterdam,4064.44
2023-12-21 11:00:00,Shanghai-Rotterdam,4068.22
2023-12-21 12:00:00,Shanghai-Rotterdam,4075.3
2023-12-21 13:00:00,Shanghai-Rotterdam,4081.29
2023-12-21 14:00:00,Shanghai-Rotterdam,4078.69
2023-12-21 15:00:00,Shanghai-Rotterdam,4093.07
2023-12-21 16:00:00,Shanghai-Rotterdam,4094.73
2023-12-21 17:00:00,Shanghai-Rotterdam,4101.98
2023-12-21 18:00:00,Shanghai-Rotterdam,4115.31
2023-12-21 19:00:00,Shanghai-Rotterdam,4107.5
2023-12-21 20:00:00,Shanghai-Rotterdam,4120.26
2023-12-21 21:00:00,Shanghai-Rotterdam,4125.58
2023-12-21 22:00:00,Shanghai-Rotterdam,4126.44
2023-12-21 23:00:00,Shanghai-Rotterdam,4140.86
2023-12-22 00:00:00,Shanghai-Rotterdam,4145.32
2023-12-22 01:00:00,Shanghai-Rotterdam,4147.89
2023-12-22 02:00:00,Shanghai-Rotterdam,4156.32
2023-12-22 03:00:00,Shanghai-Rotterdam,4160.65
2023-12-22 04:00:00,Shanghai-Rotterdam,4162.87
2023-12-22 05:00:00,Shanghai-Rotterdam,4169.95
2023-12-22 06:00:00,Shanghai-Rotterdam,4188.9
2023-12-22 07:00:00,Shanghai-Rotterdam,4180.96
2023-12-22 08:00:00,Shanghai-Rotterdam,4190.82
2023-12-22 09:00:00,Shanghai-Rotterdam,4193.28
2023-12-22 10:00:00,Shanghai-Rotterdam,4199.57
2023-12-22 11:00:00,Shanghai-Rotterdam,4219.42
2023-12-22 12:00:00,Shanghai-Rotterdam,4221.06
2023-12-22 13:00:00,Shanghai-Rotterdam,4223.85
2023-12-22 14:00:00,Shanghai-Rotterdam,4224.26
2023-12-22 15:00:00,Shanghai-Rotterdam,4228.0
2023-12-22 16:00:00,Shanghai-Rotterdam,4242.14
2023-12-22 17:00:00,Shanghai-Rotterdam,4250.71
2023-12-22 18:00:00,Shanghai-Rotterdam,4249.7
2023-12-22 19:00:00,Shanghai-Rotterdam,4261.89
2023-12-22 20:00:00,Shanghai-Rotterdam,4270.5
2023-12-22 21:00:00,Shanghai-Rotterdam,4272.2
2023-12-22 22:00:00,Shanghai-Rotterdam,4276.76
2023-12-22 23:00:00,Shanghai-Rotterdam,4291.08
2023-12-23 00:00:00,Shanghai-Rotterdam,4282.85
2023-12-23 01:00:00,Shanghai-Rotterdam,4292.15
2023-12-23 02:00:00,Shanghai-Rotterdam,4297.25
2023-12-23 03:00:00,Shanghai-Rotterdam,4298.39
2023-12-23 04:00:00,Shanghai-Rotterdam,4307.83
2023-12-23 05:00:00,Shanghai-Rotterdam,4311.78
2023-12-23 06:00:00,Shanghai-Rotterdam,4321.87
2023-12-23 07:00:00,Shanghai-Rotterdam,4330.34
2023-12-23 08:00:00,Shanghai-Rotterdam,4330.49
2023-12-23 09:00:00,Shanghai-Rotterdam,4347.63
2023-12-23 10:00:00,Shanghai-Rotterdam,4352.98
2023-12-23 11:00:00,Shanghai-Rotterdam,4357.15
2023-12-23 12:00:00,Shanghai-Rotterdam,4359.09
2023-12-23 13:00:00,Shanghai-Rotterdam,4363.8
2023-12-23 14:00:00,Shanghai-Rotterdam,4376.14
2023-12-23 15:00:00,Shanghai-Rotterdam,4372.53
2023-12-23 16:00:00,Shanghai-Rotterdam,4375.91
2023-12-23 17:00:00,Shanghai-Rotterdam,4382.85
2023-12-23 18:00:00,Shanghai-Rotterdam,4395.94
2023-12-23 19:00:00,Shanghai-Rotterdam,4405.59
2023-12-23 20:00:00,Shanghai-Rotterdam,4404.0
2023-12-23 21:00:00,Shanghai-Rotterdam,4407.79
2023-12-23 22:00:00,Shanghai-Rotterdam,4416.1
2023-12-23 23:00:00,Shanghai-Rotterdam,4419.71
2023-12-24 00:00:00,Shanghai-Rotterdam,4429.11
2023-12-24 01:00:00,Shanghai-Rotterdam,4443.55
2023-12-24 02:00:00,Shanghai-Rotterdam,4439.39
2023-12-24 03:00:00,Shanghai-Rotterdam,4459.57
2023-12-24 04:00:00,Shanghai-Rotterdam,4447.53
2023-12-24 05:00:00,Shanghai-Rotterdam,4458.93
2023-12-24 06:00:00,Shanghai-Rotterdam,4457.82
2023-12-24 07:00:00,Shanghai-Rotterdam,4477.21
2023-12-24 08:00:00,Shanghai-Rotterdam,4473.65
2023-12-24 09:00:00,Shanghai-Rotterdam,4479.18
2023-12-24 10:00:00,Shanghai-Rotterdam,4496.85
2023-12-24 11:00:00,Shanghai-Rotterdam,4488.72
2023-12-24 12:00:00,Shanghai-Rotterdam,4500.5
2023-12-24 13:00:00,Shanghai-Rotterdam,4506.12
2023-12-24 14:00:00,Shanghai-Rotterdam,4516.06
2023-12-24 15:00:00,Shanghai-Rotterdam,4513.09
2023-12-24 16:00:00,Shanghai-Rotterdam,4529.17
2023-12-24 17:00:00,Shanghai-Rotterdam,4530.36
2023-12-24 18:00:00,Shanghai-Rotterdam,4537.16
2023-12-24 19:00:00,Shanghai-Rotterdam,4534.0
2023-12-24 20:00:00,Shanghai-Rotterdam,4550.71
2023-12-24 21:00:00,Shanghai-Rotterdam,4554.92
2023-12-24 22:00:00,Shanghai-Rotterdam,4566.7
2023-12-24 23:00:00,Shanghai-Rotterdam,4572.08
2023-12-25 00:00:00,Shanghai-Rotterdam,4573.75
2023-12-25 01:00:00,Shanghai-Rotterdam,4578.76
2023-12-25 02:00:00,Shanghai-Rotterdam,4581.39
2023-12-25 03:00:00,Shanghai-Rotterdam,4595.19
2023-12-25 04:00:00,Shanghai-Rotterdam,4591.09
2023-12-25 05:00:00,Shanghai-Rotterdam,4608.74
2023-12-25 06:00:00,Shanghai-Rotterdam,4606.95
2023-12-25 07:00:00,Shanghai-Rotterdam,4615.32
2023-12-25 08:00:00,Shanghai-Rotterdam,4613.62
2023-12-25 09:00:00,Shanghai-Rotterdam,4624.97
2023-12-25 10:00:00,Shanghai-Rotterdam,4633.68
2023-12-25 11:00:00,Shanghai-Rotterdam,4633.47
2023-12-25 12:00:00,Shanghai-Rotterdam,4651.99
2023-12-25 13:00:00,Shanghai-Rotterdam,4647.76
2023-12-25 14:00:00,Shanghai-Rotterdam,4663.45
2023-12-25 15:00:00,Shanghai-Rotterdam,4667.99
2023-12-25 16:00:00,Shanghai-Rotterdam,4662.63
2023-12-25 17:00:00,Shanghai-Rotterdam,4678.19
2023-12-25 18:00:00,Shanghai-Rotterdam,4674.28
2023-12-25 19:00:00,Shanghai-Rotterdam,4687.47
2023-12-25 20:00:00,Shanghai-Rotterdam,4676.64
2023-12-25 21:00:00,Shanghai-Rotterdam,4694.66
2023-12-25 22:00:00,Shanghai-Rotterdam,4701.58
2023-12-25 23:00:00,Shanghai-Rotterdam,4713.7
2023-12-26 00:00:00,Shanghai-Rotterdam,4716.79
2023-12-26 01:00:00,Shanghai-Rotterdam,4718.06
2023-12-26 02:00:00,Shanghai-Rotterdam,4713.34
2023-12-26 03:00:00,Shanghai-Rotterdam,4727.87
2023-12-26 04:00:00,Shanghai-Rotterdam,4735.17
2023-12-26 05:00:00,Shanghai-Rotterdam,4750.23
2023-12-26 06:00:00,Shanghai-Rotterdam,4745.71
2023-12-26 07:00:00,Shanghai-Rotterdam,4755.32
2023-12-26 08:00:00,Shanghai-Rotterdam,4762.32
2023-12-26 09:00:00,Shanghai-Rotterdam,4759.55
2023-12-26 10:00:00,Shanghai-Rotterdam,4765.43
2023-12-26 11:00:00,Shanghai-Rotterdam,4780.03
2023-12-26 12:00:00,Shanghai-Rotterdam,4791.2
2023-12-26 13:00:00,Shanghai-Rotterdam,4792.56
2023-12-26 14:00:00,Shanghai-Rotterdam,4800.48
2023-12-26 15:00:00,Shanghai-Rotterdam,4794.95
2023-12-26 16:00:00,Shanghai-Rotterdam,4812.99
2023-12-26 17:00:00,Shanghai-Rotterdam,4809.16
2023-12-26 18:00:00,Shanghai-Rotterdam,4829.24
2023-12-26 19:00:00,Shanghai-Rotterdam,4827.48
2023-12-26 20:00:00,Shanghai-Rotterdam,4830.57
2023-12-26 21:00:00,Shanghai-Rotterdam,4842.36
2023-12-26 22:00:00,Shanghai-Rotterdam,4840.8
2023-12-26 23:00:00,Shanghai-Rotterdam,4850.52
2023-12-27 00:00:00,Shanghai-Rotterdam,4860.88
2023-12-27 01:00:00,Shanghai-Rotterdam,4863.08
2023-12-27 02:00:00,Shanghai-Rotterdam,4870.9
2023-12-27 03:00:00,Shanghai-Rotterdam,4871.54
2023-12-27 04:00:00,Shanghai-Rotterdam,4895.31
2023-12-27 05:00:00,Shanghai-Rotterdam,4892.93
2023-12-27 06:00:00,Shanghai-Rotterdam,4898.54
2023-12-27 07:00:00,Shanghai-Rotterdam,4897.84
2023-12-27 08:00:00,Shanghai-Rotterdam,4910.95
2023-12-27 09:00:00,Shanghai-Rotterdam,4908.21
2023-12-27 10:00:00,Shanghai-Rotterdam,4914.37
2023-12-27 11:00:00,Shanghai-Rotterdam,4933.69
2023-12-27 12:00:00,Shanghai-Rotterdam,4928.21
2023-12-27 13:00:00,Shanghai-Rotterdam,4930.01
2023-12-27 14:00:00,Shanghai-Rotterdam,4940.8
2023-12-27 15:00:00,Shanghai-Rotterdam,4949.83
2023-12-27 16:00:00,Shanghai-Rotterdam,4954.21
2023-12-27 17:00:00,Shanghai-Rotterdam,4967.43
2023-12-27 18:00:00,Shanghai-Rotterdam,4963.72
2023-12-27 19:00:00,Shanghai-Rotterdam,4965.69
2023-12-27 20:00:00,Shanghai-Rotterdam,4972.43
2023-12-27 21:00:00,Shanghai-Rotterdam,4981.32
2023-12-27 22:00:00,Shanghai-Rotterdam,4986.1
2023-12-27 23:00:00,Shanghai-Rotterdam,4987.18
2023-12-28 00:00:00,Shanghai-Rotterdam,5004.29
2023-12-28 01:00:00,Shanghai-Rotterdam,4999.93
2023-12-28 02:00:00,Shanghai-Rotterdam,5015.16
2023-12-28 03:00:00,Shanghai-Rotterdam,5019.61
2023-12-28 04:00:00,Shanghai-Rotterdam,5021.81
2023-12-28 05:00:00,Shanghai-Rotterdam,5030.68
2023-12-28 06:00:00,Shanghai-Rotterdam,5034.96
2023-12-28 07:00:00,Shanghai-Rotterdam,5046.68
2023-12-28 08:00:00,Shanghai-Rotterdam,5051.23
2023-12-28 09:00:00,Shanghai-Rotterdam,5057.68
2023-12-28 10:00:00,Shanghai-Rotterdam,5057.7
2023-12-28 11:00:00,Shanghai-Rotterdam,5069.51
2023-12-28 12:00:00,Shanghai-Rotterdam,5072.65
2023-12-28 13:00:00,Shanghai-Rotterdam,5079.32
2023-12-28 14:00:00,Shanghai-Rotterdam,5080.48
2023-12-28 15:00:00,Shanghai-Rotterdam,5086.44
2023-12-28 16:00:00,Shanghai-Rotterdam,5112.81
2023-12-28 17:00:00,Shanghai-Rotterdam,5093.45
2023-12-28 18:00:00,Shanghai-Rotterdam,5105.69
2023-12-28 19:00:00,Shanghai-Rotterdam,5114.71
2023-12-28 20:00:00,Shanghai-Rotterdam,5111.27
2023-12-28 21:00:00,Shanghai-Rotterdam,5116.84
2023-12-28 22:00:00,Shanghai-Rotterdam,5134.39
2023-12-28 23:00:00,Shanghai-Rotterdam,5134.1
2023-12-29 00:00:00,Shanghai-Rotterdam,5148.75
2023-12-29 01:00:00,Shanghai-Rotterdam,5131.92
2023-12-29 02:00:00,Shanghai-Rotterdam,5160.45
2023-12-29 03:00:00,Shanghai-Rotterdam,5168.18
2023-12-29 04:00:00,Shanghai-Rotterdam,5168.28
2023-12-29 05:00:00,Shanghai-Rotterdam,5168.28
2023-12-29 06:00:00,Shanghai-Rotterdam,5182.14
2023-12-29 07:00:00,Shanghai-Rotterdam,5192.96
2023-12-29 08:00:00,Shanghai-Rotterdam,5186.5
2023-12-29 09:00:00,Shanghai-Rotterdam,5191.94
2023-12-29 10:00:00,Shanghai-Rotterdam,5203.19
2023-12-29 11:00:00,Shanghai-Rotterdam,5208.9
2023-12-29 12:00:00,Shanghai-Rotterdam,5217.92
2023-12-29 13:00:00,Shanghai-Rotterdam,5220.12
2023-12-29 14:00:00,Shanghai-Rotterdam,5229.35
2023-12-29 15:00:00,Shanghai-Rotterdam,5231.52
2023-12-29 16:00:00,Shanghai-Rotterdam,5235.17
2023-12-29 17:00:00,Shanghai-Rotterdam,5246.89
2023-12-29 18:00:00,Shanghai-Rotterdam,5246.23
2023-12-29 19:00:00,Shanghai-Rotterdam,5258.66
2023-12-29 20:00:00,Shanghai-Rotterdam,5258.91
2023-12-29 21:00:00,Shanghai-Rotterdam,5270.54
2023-12-29 22:00:00,Shanghai-Rotterdam,5271.93
2023-12-29 23:00:00,Shanghai-Rotterdam,5277.81
2023-12-30 00:00:00,Shanghai-Rotterdam,5283.32
2023-12-30 01:00:00,Shanghai-Rotterdam,5289.65
2023-12-30 02:00:00,Shanghai-Rotterdam,5303.54
2023-12-30 03:00:00,Shanghai-Rotterdam,5308.73
2023-12-30 04:00:00,Shanghai-Rotterdam,5311.59
2023-12-30 05:00:00,Shanghai-Rotterdam,5312.33
2023-12-30 06:00:00,Shanghai-Rotterdam,5311.23
2023-12-30 07:00:00,Shanghai-Rotterdam,5335.93
2023-12-30 08:00:00,Shanghai-Rotterdam,5335.93
2023-12-30 09:00:00,Shanghai-Rotterdam,5346.23
2023-12-30 10:00:00,Shanghai-Rotterdam,5338.62
2023-12-30 11:00:00,Shanghai-Rotterdam,5358.53
2023-12-30 12:00:00,Shanghai-Rotterdam,5353.73
2023-12-30 13:00:00,Shanghai-Rotterdam,5363.18
2023-12-30 14:00:00,Shanghai-Rotterdam,5367.62
2023-12-30 15:00:00,Shanghai-Rotterdam,5373.88
2023-12-30 16:00:00,Shanghai-Rotterdam,5375.39
2023-12-30 17:00:00,Shanghai-Rotterdam,5396.08
2023-12-30 18:00:00,Shanghai-Rotterdam,5400.26
2023-12-30 19:00:00,Shanghai-Rotterdam,5397.06
2023-12-30 20:00:00,Shanghai-Rotterdam,5407.35
2023-12-30 21:00:00,Shanghai-Rotterdam,5417.89
2023-12-30 22:00:00,Shanghai-Rotterdam,5410.86
2023-12-30 23:00:00,Shanghai-Rotterdam,5422.58
2023-12-31 00:00:00,Shanghai-Rotterdam,5432.14
2023-12-31 01:00:00,Shanghai-Rotterdam,5445.98
2023-12-31 02:00:00,Shanghai-Rotterdam,5435.44
2023-12-31 03:00:00,Shanghai-Rotterdam,5436.91
2023-12-31 04:00:00,Shanghai-Rotterdam,5453.14
2023-12-31 05:00:00,Shanghai-Rotterdam,5459.6
2023-12-31 06:00:00,Shanghai-Rotterdam,5458.21
2023-12-31 07:00:00,Shanghai-Rotterdam,5465.2
2023-12-31 08:00:00,Shanghai-Rotterdam,5477.44
2023-12-31 09:00:00,Shanghai-Rotterdam,5486.87
2023-12-31 10:00:00,Shanghai-Rotterdam,5494.4
2023-12-31 11:00:00,Shanghai-Rotterdam,5492.92
2023-12-31 12:00:00,Shanghai-Rotterdam,5498.94
2023-12-31 13:00:00,Shanghai-Rotterdam,5510.44
2023-12-31 14:00:00,Shanghai-Rotterdam,5509.07
2023-12-31 15:00:00,Shanghai-Rotterdam,5517.14
2023-12-31 16:00:00,Shanghai-Rotterdam,5514.54
2023-12-31 17:00:00,Shanghai-Rotterdam,5534.04
2023-12-31 18:00:00,Shanghai-Rotterdam,5532.44
2023-12-31 19:00:00,Shanghai-Rotterdam,5545.52
2023-12-31 20:00:00,Shanghai-Rotterdam,5543.23
2023-12-31 21:00:00,Shanghai-Rotterdam,5554.0
2023-12-31 22:00:00,Shanghai-Rotterdam,5564.18
2023-12-31 23:00:00,Shanghai-Rotterdam,5562.9
2024-01-01 00:00:00,Shanghai-Rotterdam,5570.25
2024-01-01 01:00:00,Shanghai-Rotterdam,5575.03
2024-01-01 02:00:00,Shanghai-Rotterdam,5577.25
2024-01-01 03:00:00,Shanghai-Rotterdam,5596.97
2024-01-01 04:00:00,Shanghai-Rotterdam,5600.12
2024-01-01 05:00:00,Shanghai-Rotterdam,5601.74
2024-01-01 06:00:00,Shanghai-Rotterdam,5610.29
2024-01-01 07:00:00,Shanghai-Rotterdam,5602.88
2024-01-01 08:00:00,Shanghai-Rotterdam,5621.04
2024-01-01 09:00:00,Shanghai-Rotterdam,5623.16
2024-01-01 10:00:00,Shanghai-Rotterdam,5632.9
2024-01-01 11:00:00,Shanghai-Rotterdam,5639.31
2024-01-01 12:00:00,Shanghai-Rotterdam,5649.48
2024-01-01 13:00:00,Shanghai-Rotterdam,5649.5
2024-01-01 14:00:00,Shanghai-Rotterdam,5650.53
2024-01-01 15:00:00,Shanghai-Rotterdam,5666.16
2024-01-01 16:00:00,Shanghai-Rotterdam,5661.55
2024-01-01 17:00:00,Shanghai-Rotterdam,5674.76
2024-01-01 18:00:00,Shanghai-Rotterdam,5684.03
2024-01-01 19:00:00,Shanghai-Rotterdam,5685.91
2024-01-01 20:00:00,Shanghai-Rotterdam,5692.02
2024-01-01 21:00:00,Shanghai-Rotterdam,5694.46
2024-01-01 22:00:00,Shanghai-Rotterdam,5704.73
2024-01-01 23:00:00,Shanghai-Rotterdam,5713.03
2024-01-02 00:00:00,Shanghai-Rotterdam,5716.78
2024-01-02 01:00:00,Shanghai-Rotterdam,5726.45
2024-01-02 02:00:00,Shanghai-Rotterdam,5727.03
2024-01-02 03:00:00,Shanghai-Rotterdam,5731.35
